time,"-25,0","-25,5","-20,-5","-20,0","-20,5","-20,10","-15,-15","-15,-10","-15,-5","-15,0","-15,5","-15,10","-10,-15","-10,-5","-10,0","-10,5","-10,10","-5,-15","-5,-10","-5,-5","-5,0","0,-10","0,-5","0,5","5,-15","5,-10","5,-5","5,0","5,10","10,-15","10,-10","10,-5","10,0","10,5","15,0","20,-20"
2.0,0.00248871355092,0.0041027747853,0.00214764062763,0.00280069762892,0.0036759809529,0.00294976301316,0.00523756983047,0.00321063923088,0.00266835153388,0.0032998166752,0.00318407997723,0.00246006308238,0.00327067061098,0.00261054767479,0.00403318732762,0.00347782146983,0.00338123370014,0.00225124475628,0.0019940034526,0.00174679883692,0.00127019790644,0.00261763544192,0.00235352815592,0.00224591787004,0.00170298239045,0.00233580882936,0.00246754454271,0.00289181483808,0.00210145602953,0.00346992250644,0.00208785030032,0.00175480136612,0.00225356359377,0.00178627285452,0.00228781029224,0.00197033412734
2.05,0.00290132731787,0.0039927595839,0.00222537804903,0.00354213977895,0.00361666596398,0.0029622555578,0.00436766224997,0.0032967227941,0.00261896156162,0.00342227773715,0.00346750322566,0.00208507797026,0.00324319001586,0.0027650431251,0.00421897808478,0.00370926209962,0.00345006480832,0.00218383132451,0.00194251623369,0.00148375744915,0.00145987884333,0.00272007341083,0.00260559081012,0.00185969166374,0.00185764892333,0.00285169778971,0.00216689150995,0.00271368638354,0.00228490495118,0.0030056466674,0.00253820099443,0.00246088530995,0.00213099795536,0.00176900963627,0.00172721866008,0.00219392165065
2.1,0.00358821054823,0.00358364095164,0.00195478180796,0.00416803005645,0.00376040498271,0.00346151589312,0.00352192462609,0.00318597947218,0.00286758965769,0.00327392916228,0.00354986297956,0.00183851560333,0.00295427873188,0.00305026092467,0.00367507718548,0.00391393124143,0.0037682749586,0.0020207091899,0.00239118234053,0.00151317429788,0.00191722006404,0.00266818945046,0.00183234608743,0.00166857037649,0.00202665812479,0.00326334221175,0.00219587881555,0.00259939869116,0.00245089232976,0.0025719086531,0.0028268404297,0.00298961573565,0.00193581041267,0.00173277072348,0.00142784351459,0.00234380842191
2.15,0.00395397156583,0.00350874293908,0.00254605448369,0.0045011929212,0.00405255477206,0.0043581821528,0.00316115896946,0.00256952954165,0.00306885078967,0.00301357521277,0.00364574154679,0.00201895312914,0.00285273582107,0.00269990116696,0.0037022858434,0.00290582025409,0.00434078895697,0.00164387649975,0.00263379985858,0.0013161854159,0.00234768598883,0.0024769373793,0.00106657602904,0.00155542298841,0.00243336157517,0.0031660409332,0.00227665123332,0.00222794017511,0.0021763565376,0.00211750742807,0.002675268156,0.00203176145826,0.00174622403533,0.00172613301651,0.00166989277524,0.0022229665968
2.2,0.00429786150347,0.00327077019871,0.00259118252459,0.00492316451223,0.00395979947523,0.00506064766866,0.00310326334407,0.0023541108523,0.00334687052323,0.00272954891221,0.00329599059487,0.00219643429686,0.00290957066252,0.00249602270467,0.00337933471375,0.00265226479921,0.00408477566307,0.00136394539523,0.00282637812322,0.00136663495511,0.00242487618225,0.00221515993895,0.00104998686247,0.00174706748591,0.00264582153735,0.00299876863703,0.001922281196,0.00192767957938,0.00227977395466,0.00155867752142,0.00239622327677,0.00147434434442,0.00164574400276,0.0017697084846,0.00194282547739,0.00250022642923
2.25,0.00468353859162,0.00326083211613,0.00229468251243,0.00498150242261,0.003493769233,0.0045113859419,0.00284016479768,0.00216980910546,0.00372728798769,0.00273664077532,0.00311558557679,0.00251020563093,0.00300359563697,0.00256119672955,0.00288982676651,0.00214683969463,0.00342659189554,0.00121210187249,0.00243107166375,0.00151431539909,0.00236170810597,0.00205309751098,0.00138604040334,0.0017139442246,0.0028776039528,0.00274557621599,0.00195825837279,0.00192740344214,0.00242724547344,0.00187226806485,0.00201660806486,0.00131108200998,0.00156893398394,0.00194194640699,0.00189624927161,0.00264074226933
2.3,0.00407816440757,0.00326049064885,0.00228489071329,0.00346834330647,0.00305276784939,0.00354994869535,0.00246313837431,0.00196758262716,0.00374732909911,0.00250600789626,0.0029101374291,0.00269827486589,0.00273919527632,0.0024013801913,0.00277549542323,0.00220254238125,0.0033583105948,0.00142043793561,0.00195719390822,0.00145321081987,0.00268347671939,0.00187930296452,0.00183191527077,0.00152383317369,0.00312446043247,0.00285424147896,0.0021112397487,0.00220651195786,0.00266412906438,0.00213966952212,0.00188449241815,0.00172121856159,0.00163830005358,0.00189050843457,0.00167254430194,0.00265232460865
2.35,0.00347933358073,0.00352791234999,0.00268460238574,0.00296973696086,0.00303288115511,0.00323125162542,0.00199792534634,0.00209500880993,0.00327254635362,0.00269767514928,0.00302479362479,0.00303670287191,0.00254267295098,0.00240351743636,0.00290171688011,0.0020047178083,0.00277941569641,0.00169204436401,0.00172988779294,0.00144439228602,0.00330437119148,0.00189448082206,0.00172177180423,0.00160753751533,0.00268105513457,0.00304405630208,0.00237672082857,0.00246338681332,0.00265525428352,0.00234266267546,0.00243738836118,0.00158565129711,0.00180410666194,0.00174402237102,0.00142614215601,0.00227106987848
2.4,0.00334807237013,0.00349987465377,0.00225856521374,0.00277529091599,0.00368443086234,0.00324098736941,0.00195851361698,0.00185516355805,0.00287355079431,0.00277864344197,0.003051414324,0.0033461296419,0.0021105002299,0.00211020652091,0.00321305900558,0.0020526663531,0.00246903847006,0.00200664323185,0.00154427544129,0.00130224007974,0.00345348446127,0.0019866978031,0.0014999040267,0.00168209267412,0.0023946290749,0.00363797265857,0.00244716074436,0.00240315987378,0.00273893167484,0.0027009812875,0.00351444881519,0.00150340998927,0.0018127459385,0.00170685817876,0.00157311960014,0.00168043439306
2.45,0.00369407510348,0.00326054521302,0.00256960765304,0.00299805780689,0.00410861824873,0.00324975222533,0.00250346153426,0.0018825770948,0.00287765657436,0.00282804464663,0.00345041814548,0.0032721698569,0.00177545905172,0.00226826368067,0.00325705340548,0.00243570678328,0.00228373621299,0.00207843657606,0.00141287986766,0.00153585864293,0.00347747999601,0.00194279535494,0.00192800881642,0.00188573821097,0.00244335800569,0.00356338605729,0.00275612955275,0.00237217216059,0.00277472921533,0.00318633181927,0.00379620068093,0.00160311483166,0.00179869379528,0.00174297883628,0.00234215920454,0.00151233549509
2.5,0.00396040025136,0.00337803822538,0.0026883455302,0.00405147172106,0.00419333465423,0.00325931121557,0.00352359641441,0.00208266987399,0.0032374608534,0.00282514819978,0.00353732006138,0.00349331703888,0.00200587026392,0.00249351598929,0.00369549925638,0.00224047397258,0.00228191726074,0.00217674613748,0.00123854407928,0.00147826324665,0.00345517214181,0.00220513248637,0.00227263976037,0.0020784150807,0.00209664460853,0.00287931794793,0.00260687344295,0.00201783818867,0.00290362029096,0.00335042969025,0.00335974341529,0.0014885944624,0.00178053122127,0.00193246770649,0.0026420539479,0.00172368141296
2.55,0.00413284645868,0.00370112813573,0.00349425938677,0.00494319827223,0.00350781247783,0.00311967706855,0.00386805181403,0.00248994564048,0.00304107903212,0.00312343198756,0.0033400578532,0.00262443121148,0.00204153265307,0.00261031036242,0.00381582475719,0.00200540745132,0.00202802208485,0.00217445022448,0.00131605725943,0.00175464318854,0.00361362444793,0.00191344246414,0.00255374858024,0.00198351691562,0.00175822146539,0.00235593916345,0.0026606177012,0.00210925744792,0.00294404637556,0.00358388672987,0.00278642396806,0.00196879516326,0.00162443763966,0.00189446266414,0.0035119909657,0.00196477354343
2.6,0.00493894125629,0.00370621163924,0.00328340841073,0.00562550790305,0.00315286599829,0.00293164736192,0.00326622993115,0.00257473103187,0.00249187997816,0.0034306004161,0.00301696643556,0.00261740403816,0.00223175912436,0.0030392029717,0.00358672893628,0.00190389095592,0.00170177058287,0.00240736389183,0.00164689904518,0.00187941760146,0.00365563971412,0.00177551305022,0.0024287027747,0.00182554550391,0.00196376735854,0.00219181608791,0.00265822092627,0.00208197962452,0.00254464225492,0.00293011166641,0.00271827437238,0.00203312125011,0.00157946726438,0.00187213155315,0.00343839333362,0.00150729578289
2.65,0.00427422763457,0.00343885521716,0.00294802102657,0.00458762669339,0.00292793229664,0.00294126248734,0.00275962031286,0.00282214456605,0.0025639099578,0.00383818418541,0.00299402930235,0.00282568300325,0.00222944738478,0.00264735866797,0.00361462867444,0.00238327237513,0.0017263650076,0.00198671500161,0.00173570722621,0.00204007404827,0.00371932492876,0.00195654337566,0.00173827212536,0.0017481134286,0.00237227550274,0.00214207249453,0.00252474674407,0.00194599720937,0.00219507091308,0.00272189082343,0.00270533673781,0.00198289138076,0.00147604484013,0.00177646101061,0.00291401509174,0.00186148193088
2.7,0.00449380653215,0.00344718114567,0.00217920521573,0.00371465462573,0.00306263659768,0.00277483408794,0.0024800529376,0.00266814954836,0.0026251327439,0.00400868786048,0.00292470082728,0.00294244038817,0.00241286832937,0.00234857527419,0.00378128759503,0.00309499623889,0.00178086192504,0.00189046915111,0.00220855660006,0.00178667275726,0.00356165519371,0.00235671385854,0.00140407773085,0.00190349701762,0.00275283314787,0.00183046054086,0.00223777028254,0.00203813895271,0.00199576602679,0.00232201070828,0.00340539218209,0.00187360526232,0.00155749418562,0.00167282893869,0.00267902634981,0.00275863668693
2.75,0.00427436561031,0.00379522287599,0.00218572895,0.00377975738619,0.00299104029866,0.00245130269848,0.00231064712354,0.00239770967994,0.00260447049202,0.00379660627908,0.00309172022075,0.00302369235737,0.0024213587207,0.0017670490009,0.00366387983598,0.00282044271466,0.00172184725277,0.00170964619437,0.00250986931592,0.00142480518924,0.00282854994741,0.00248859583006,0.00109596102152,0.00198087242009,0.00258480069596,0.00219469205323,0.00249389822785,0.00196162486151,0.00181188991716,0.00212493045173,0.00322624440911,0.00220340931703,0.00163092406421,0.00196981257818,0.00240216618852,0.00309467470497
2.8,0.00371263114913,0.00448473530724,0.00180339015599,0.00342203323839,0.00334977583691,0.00249253183225,0.00232965807069,0.00220183860029,0.00262085444817,0.00375174695972,0.00281307459881,0.00353904981537,0.00227365415629,0.00176252895933,0.00385169846465,0.00221836587899,0.0016913134593,0.00179194905958,0.00280442181017,0.00125641621233,0.00240814418611,0.00229051445811,0.00115825917363,0.00213610386637,0.00256109858222,0.0027266735987,0.00304989841427,0.00200126200501,0.00186115606619,0.00176320882837,0.0032303357622,0.00208306514941,0.00171049649374,0.0021006373845,0.00259763405136,0.00208663115905
2.85,0.00349390231565,0.00449803315142,0.00170523661651,0.00382730703238,0.00357430466343,0.0022663283953,0.00227199140643,0.00230790737132,0.00249002560922,0.00378956773872,0.00249331037159,0.00327690115701,0.00218312008174,0.00182988551924,0.00403146200092,0.00182028214149,0.00161033742302,0.00188677118252,0.00269970083007,0.00122756555654,0.0023254952809,0.00210986988587,0.00122785228734,0.00200546913678,0.00226323866328,0.00267854781177,0.00333809830879,0.0019753167094,0.00213113617443,0.00194854864175,0.00249065879516,0.00175317383007,0.00149447001389,0.00195131891613,0.00299563854285,0.00143232298664
2.9,0.00373495572671,0.00381730359463,0.00168673258836,0.00410811352315,0.0040070033058,0.00191874981744,0.00258769625521,0.0020768235219,0.00243369662602,0.00381573072095,0.0022131039987,0.00242213614521,0.00208457930435,0.00187844258455,0.00397566297521,0.0018565485911,0.00191364018997,0.00207945793451,0.0023322924897,0.0012424819914,0.00248597493481,0.00201263226757,0.00109873514395,0.00164524772199,0.00251959074669,0.00231929704459,0.00370462328576,0.00174322300929,0.00240900137994,0.00215474154354,0.00220033600092,0.00192143850732,0.00140339224121,0.00200310807747,0.00267946969607,0.00110106756451
2.95,0.00370347103686,0.00244531876666,0.00213848751678,0.00440264292715,0.0049791307462,0.0018783173215,0.00313624366446,0.0020655119772,0.00266725509814,0.00345635419499,0.00215585553902,0.00201982467236,0.00222316786457,0.00203991667083,0.00353148881777,0.00182483708368,0.00268739093669,0.00208123625416,0.00179782063427,0.00121068545222,0.0032739157665,0.00182693681441,0.0014513736556,0.00174409288998,0.00279484670063,0.0028738932058,0.00347779250251,0.00179779740656,0.00252609010919,0.0028022072481,0.00189288042482,0.00236733510388,0.00148092686987,0.00181829891864,0.00250284286229,0.00112839928401
3.0,0.00341972944014,0.00199406316376,0.00240630680399,0.00408122264422,0.00485428858706,0.00174941214677,0.00360842646801,0.00223786597917,0.002902743321,0.00337227677539,0.00231132205829,0.00215271143798,0.00235868442824,0.00223338676312,0.00301248679346,0.0025119937983,0.00355740572414,0.00193151938315,0.00169340439044,0.00118360616254,0.00377973961044,0.00219429583692,0.00161152493249,0.00183933699587,0.00265548808387,0.00306038198402,0.00330795262738,0.0021167628647,0.00245830916537,0.00320079396741,0.00193399022689,0.00222030349506,0.0017014779163,0.001712821912,0.00237147258153,0.00101386983305
3.05,0.00272570640379,0.00194471998479,0.00248870943665,0.00371021153953,0.00458461950538,0.0021383807936,0.00337581391783,0.00212066750193,0.00330086387519,0.00383270246718,0.00216319175782,0.00288444658813,0.00248146558508,0.0022804098191,0.00279888384838,0.00306691684702,0.00372929709228,0.001790398748,0.00200741969092,0.00114017836397,0.00417437992649,0.00217098485706,0.00181110548511,0.00176873087117,0.00224349553017,0.00302880553485,0.00327147621873,0.00227020347151,0.00244710844516,0.00280411347683,0.00206773207912,0.00164414417204,0.00164451317595,0.00178674164253,0.00228139164918,0.00134094679315
3.1,0.00258529664882,0.00191910544222,0.00274571114107,0.00359472232748,0.00417558379158,0.00224663838031,0.00244806748658,0.00223875290193,0.00337774341936,0.00439764434626,0.00241606472412,0.0031886168707,0.00243640935603,0.00183056834835,0.0027016748565,0.00440886710112,0.00352781047764,0.00186263732906,0.00224583408932,0.00144168441754,0.00456910311545,0.00189419143056,0.00226816960676,0.00170547029574,0.00235061797087,0.00432214499316,0.00341025265438,0.00249888624307,0.00263522024439,0.00251996173242,0.00201879269083,0.00148574651455,0.00171017239,0.00174139175486,0.00231273744887,0.00211197126127
3.15,0.00338083195253,0.00174198223694,0.00288809787099,0.00342778821485,0.00401807127763,0.00223561213135,0.00227195583284,0.0022704444384,0.00367915130681,0.00440068158429,0.00274268331275,0.00370783618446,0.00224427982523,0.00161707926128,0.00308764039984,0.00460454625196,0.00414531306264,0.00167893784055,0.00201403929857,0.00151447420965,0.00528090322447,0.00203695316266,0.00261052846611,0.00199625005545,0.00267677996517,0.00491974070245,0.00396785115027,0.00272731150822,0.00266646944086,0.00237424596483,0.00207352965409,0.00174709657874,0.0015635904033,0.00184757931802,0.00250529090022,0.00265174741746
3.2,0.00333011873645,0.00155781618794,0.00299272243162,0.00390515016369,0.00349598281222,0.00211601257328,0.00265930864151,0.00281135457033,0.00415849036678,0.00481444592999,0.00317649816484,0.00398536700779,0.00239987656549,0.0022891510286,0.00360745116588,0.00432594334752,0.00430802128679,0.00173309809642,0.00175827912341,0.0018947331755,0.00657503036461,0.0023519265911,0.0027978630093,0.00231059393737,0.00250225677123,0.00529852267101,0.00430609180273,0.0027036083656,0.0026012371104,0.0020477046097,0.00178714594496,0.00245866756423,0.0016184218645,0.00200828002665,0.00234693315799,0.00248711969494
3.25,0.00217291134747,0.00199216209203,0.00299489798581,0.00417498643911,0.00312998777831,0.0021450959227,0.00279447763657,0.00318889776016,0.00460504158606,0.00498059253099,0.0033972302706,0.00424606959322,0.0029887476068,0.00285630847315,0.00449930370739,0.00399840902423,0.0036935400229,0.00212116836406,0.00194879177406,0.00244930832697,0.00794277837933,0.00241703845665,0.00306167502925,0.00198871608963,0.00229389475364,0.00535927057095,0.00474898975702,0.002580629993,0.00250179420491,0.00186456460829,0.00201516032922,0.002836694654,0.00162833749561,0.00188671171275,0.00221951374885,0.00225167158403
3.3,0.00235140948984,0.00241580512497,0.00366418818014,0.00407512423244,0.00294762746696,0.00239862311132,0.00310534045795,0.00329372650935,0.00404635097481,0.00448934416379,0.00334982477122,0.00412907134488,0.00350355820374,0.00326845395811,0.0051108083633,0.00353428540488,0.00284401989032,0.00277654635255,0.0022344123651,0.00305776136359,0.00791367168955,0.00251140893359,0.00281034969988,0.00219561667553,0.00220056643968,0.00630095464787,0.00504395125441,0.0025661535309,0.00275012199196,0.00231961937841,0.0026785804267,0.00295736363331,0.00169567875287,0.0014689779834,0.00230478533444,0.00189961130667
3.35,0.00274964540563,0.00259657370377,0.00357159777041,0.00395264241282,0.00346407073446,0.00269776433089,0.00322490038537,0.00343326705293,0.00331810503873,0.00430416898245,0.00334631403342,0.00407896111954,0.00407972227904,0.00320759000732,0.00533475369052,0.00318486944894,0.00217997891172,0.00324713277743,0.00268433688429,0.00325436669456,0.00865627092841,0.00228742297298,0.00295515497003,0.00249681324732,0.00240810830031,0.00542780281771,0.00478607501581,0.00281596103057,0.0027418666128,0.00238863711862,0.00310342121966,0.0032291192268,0.00179163527365,0.00151477427818,0.00230496746283,0.00189039051754
3.4,0.00330281661623,0.00283176340398,0.00374134128558,0.00393485978867,0.00421553793095,0.00249511060877,0.00322221193322,0.00329981841527,0.00296613322707,0.00416430805177,0.00313197888559,0.00363261939335,0.00420320314269,0.00318980371923,0.00452328645361,0.00316343359,0.00253345226001,0.00292017377786,0.00319444605322,0.00287891584435,0.00857631031752,0.00212253389301,0.00261912502658,0.00262974329436,0.0020507047228,0.0043182976621,0.00425634750057,0.00287614123587,0.00276580609835,0.0025537538322,0.00345031213344,0.00295893896073,0.00156321305713,0.00149364791205,0.00199884217798,0.0024037554347
3.45,0.00370949777782,0.00314825905746,0.00482015816996,0.0039814010663,0.00449372162568,0.00279189244104,0.0029036042332,0.00326533213897,0.00292926961011,0.00397116262483,0.00304650615736,0.00347834516631,0.00364431244599,0.00308952154132,0.00406728350242,0.00297028738146,0.00278067642994,0.00270368392454,0.00317882605529,0.00246385705116,0.00741831967338,0.00173253655465,0.00241381008633,0.00269343054546,0.00201901721446,0.00347275840519,0.0035225925055,0.00328598011609,0.00251203616621,0.00272349918598,0.00340452634422,0.00251564746953,0.0015554989436,0.00160078370397,0.00153113016217,0.00240298152857
3.5,0.00390510267935,0.00281788260367,0.00522840164341,0.00375363885485,0.00469278004181,0.00313719987877,0.00238443512825,0.00327765146261,0.002996178389,0.00350763317141,0.00269439834586,0.0032623019754,0.00331488395752,0.0027784152458,0.00331179453064,0.00260675143393,0.00272660600077,0.00253299873426,0.0031234976254,0.00251189503676,0.00606074414194,0.00216742940113,0.00242362611682,0.00252253138595,0.00240638900242,0.00312273030705,0.00333398345221,0.00398752071147,0.00231021045939,0.00260364587398,0.00343912442021,0.00307526398807,0.00166746728026,0.00159848508884,0.00197662608544,0.00231994039977
3.55,0.0036076308449,0.00299252869462,0.00594118251528,0.00448077001641,0.00425652685409,0.00385444194335,0.00215113289385,0.00351817909328,0.00257634305745,0.00353638686906,0.00241454462376,0.00345782451662,0.00265481501025,0.00274446891406,0.00358379859165,0.00242505427237,0.00273319280319,0.00230253226666,0.00311424621281,0.00196566001945,0.00520015016122,0.00241210546106,0.00237182172797,0.00234106923261,0.00319397232126,0.00397253471078,0.0034817495506,0.00468808885163,0.00241476023727,0.00235882527243,0.00374954761475,0.00318932032865,0.0018282056432,0.00149320242705,0.00222475786189,0.00225319672836
3.6,0.00391889129986,0.00321725030347,0.00459197704173,0.00401155614077,0.00433858813715,0.0037599980582,0.00163865389094,0.00326700201385,0.00233987258515,0.0034861137001,0.00234365126072,0.0032263526283,0.00212411708655,0.00249962489617,0.00359425307789,0.00217123673351,0.00277283291003,0.00221322381513,0.00309780911391,0.00215180282969,0.00388525467354,0.00254931723173,0.0024949856137,0.00242082987783,0.00407589472652,0.00499452689471,0.00362802479858,0.00492573851197,0.0025691291695,0.00279326406325,0.00316438151143,0.00355943606129,0.00172128744115,0.00165509849546,0.00191096225432,0.0022641524652
3.65,0.00354481754128,0.00363888180636,0.00291854808407,0.00318736484267,0.00399206168298,0.00356353244215,0.00141251944077,0.00249953183643,0.00208507102682,0.00335737591477,0.0023434951951,0.00292621703318,0.00204233942786,0.00231298140959,0.00372489669817,0.00226406623453,0.0023751026079,0.00209495536819,0.00317412739557,0.00240471458333,0.00341026816563,0.00210179117675,0.00248165788557,0.00232940836297,0.00436625902678,0.00569673677318,0.00354388950322,0.00429190101632,0.00254967636632,0.00292354486715,0.00328493579416,0.00303946847839,0.00173140411086,0.00172701539468,0.00186249480547,0.00236488477209
3.7,0.00332960529524,0.00357911813573,0.00238700948954,0.00311286874147,0.00362917101994,0.00310902906447,0.00157269160626,0.00253413885759,0.00232183053479,0.002891596397,0.00225044040751,0.00312334435185,0.00184563381127,0.00236669661395,0.00376496701048,0.00193333955487,0.00225867632018,0.00219912522139,0.00379848458591,0.00238604344745,0.00294281963849,0.00177382164507,0.00256719137991,0.00230968705964,0.00442257779683,0.00663922167213,0.00267228128923,0.00322716746472,0.00250137130817,0.00288345671168,0.00378377791217,0.00299491435429,0.00186181956236,0.00180300493904,0.00222425035048,0.00213232675257
3.75,0.00298746436169,0.00321650980903,0.00270723371297,0.00295502245976,0.00346539024015,0.00245179671079,0.0021202349451,0.002350663812,0.0025593076994,0.00226268671056,0.00257307152781,0.00290573279318,0.00208405161095,0.00234367592893,0.00344695566642,0.00245761792624,0.00223963790622,0.00240615683648,0.00376586662205,0.00193393768423,0.00253565377913,0.00157081557076,0.00239099073715,0.00277449429333,0.00516261986359,0.00711661598184,0.00239712532209,0.0028996288332,0.0026869996693,0.00256743487518,0.00335557759278,0.00226973605034,0.00205919261766,0.00189348187573,0.00247025225112,0.00240128104886
3.8,0.00262090963388,0.00280078612553,0.00311379123235,0.00322149441669,0.00363417166414,0.00229961888852,0.00252171351437,0.0026177637313,0.00299066968084,0.00199780797396,0.00254334562402,0.00280903849728,0.0022567726245,0.00206542932303,0.00351314710312,0.00246754618281,0.00201177171988,0.00241181773725,0.00316585665026,0.00195220194052,0.0020138955047,0.00175937961914,0.00200951130031,0.00331452207107,0.00433500795496,0.00653035568015,0.00240784569758,0.00292026984287,0.00322656836665,0.00226622030098,0.00300554108783,0.00231873333366,0.00210457833537,0.00190583010657,0.00235679131329,0.0027147777862
3.85,0.00256520540711,0.00276365619307,0.00256564872315,0.00362329021413,0.00373645926496,0.00197626890279,0.0023854755524,0.00270265732822,0.00315793966111,0.00210462180084,0.00265807159733,0.00277849479,0.00266897140938,0.00213934543837,0.0033526047571,0.00336326067356,0.0016061181542,0.00256945462443,0.00249273266234,0.00193765043624,0.0018822617118,0.00222354199131,0.00200811951189,0.00349154358385,0.00328578004445,0.00463533270637,0.0023209577951,0.00337722972615,0.00348689842283,0.00215575773079,0.00257303662435,0.00218178478024,0.00210936188379,0.00179971142828,0.00163043882956,0.00288173586344
3.9,0.00195815731875,0.00243807357197,0.00177527876379,0.00418386255639,0.00376214280573,0.00200533876066,0.00240902018116,0.0026058573766,0.00312720428993,0.00242259950814,0.00304890687208,0.0024346398097,0.00308457825448,0.00186587233966,0.00330341147153,0.00357659323698,0.00172988022388,0.00254500847339,0.00206187045034,0.00172337380162,0.00182809502104,0.00252900649989,0.00198532844869,0.00369634125886,0.00290245647782,0.00344855938189,0.00251101223771,0.00393557165416,0.00369560907065,0.0026646247045,0.002378614953,0.00246959753695,0.0022244283056,0.00181985529807,0.00174330938097,0.0028981525275
