time,"-25,-20","-20,-15","-10,-15","0,-20","0,-15"
2.0,0.000786416996332,0.00184438328609,0.0012215453354,0.00101598848778,0.000891690721471
2.05,0.000845480000095,0.00177388726207,0.000952820127412,0.00104771034321,0.000919393569185
2.1,0.000837253491178,0.0017366310152,0.00114046397068,0.00113121114426,0.000971297561028
2.15,0.000741202159601,0.00174608287042,0.001593071399,0.00118889354054,0.00109852259108
2.2,0.000732595138691,0.00159810911078,0.00187558920848,0.00120211490606,0.00115665868233
2.25,0.000621260552981,0.00148468670942,0.00246650145754,0.00117405674041,0.00107074272923
2.3,0.000553140900801,0.00142972546593,0.00253778718513,0.0012218533469,0.000886482308153
2.35,0.000650701163345,0.00134599983119,0.00271756837,0.00150819260436,0.000773532020592
2.4,0.000646987204267,0.00135993801602,0.00276883834405,0.00179644250434,0.000825945806728
2.45,0.000658772812907,0.00129142281008,0.00296963606943,0.00187231533918,0.00106042010711
2.5,0.000565455585914,0.00116402948363,0.00256153608024,0.00204677368105,0.00124306765498
2.55,0.000616229869681,0.00102155305994,0.00191077093883,0.00217026716359,0.00163024934654
2.6,0.00072479136217,0.000991364839947,0.00181611900725,0.0025324175776,0.00207618047267
2.65,0.000588799698788,0.00117256213733,0.0018194057655,0.00303604883199,0.00244939336173
2.7,0.00052654404155,0.00126778924838,0.00187481588528,0.00344903722596,0.00262924682288
2.75,0.000488500871617,0.00118349680125,0.00190634192736,0.00364738801511,0.00298148509
2.8,0.000704343931499,0.00113194006572,0.00218809222322,0.00366460787325,0.0031494866945
2.85,0.00087236587456,0.00114196487882,0.00263869039578,0.00325118696099,0.00339325075885
2.9,0.00103965526764,0.00116969571243,0.00330118594532,0.00324782255528,0.0034873562374
2.95,0.00105455460615,0.00122522495042,0.00328124792786,0.00332143759809,0.00351493738821
3.0,0.000832537661281,0.00121244685553,0.00316117849149,0.00314544298116,0.00360404831268
3.05,0.00084058607038,0.0011221723607,0.00275183695297,0.00263216181243,0.00373569528014
3.1,0.000829678065378,0.000907110396766,0.00278382249426,0.00178361056955,0.00326399935355
3.15,0.000731274478014,0.000930372174749,0.00234088303213,0.00184196592679,0.00324439083078
3.2,0.000634775260268,0.000950131922236,0.00223056080631,0.00196497561953,0.00312118873735
3.25,0.000729013893083,0.00104502635894,0.00224320551754,0.00167555052252,0.002695357385
3.3,0.000847795163131,0.00119363704367,0.00218895096514,0.00133001554933,0.0023895093433
3.35,0.000925636965649,0.00126225285652,0.00221403662358,0.00112101700822,0.0021369121149
3.4,0.00129239383327,0.00129228593294,0.00261465897669,0.00112838322571,0.00202640779226
3.45,0.00130214440416,0.00123894940656,0.00239602638645,0.00108335991015,0.0018596436091
3.5,0.00119778817835,0.00108532798203,0.00227148104541,0.00114412150794,0.00162203123844
3.55,0.00116558456165,0.00108876690509,0.00213595630368,0.00102529226616,0.00140569238781
3.6,0.000849615620945,0.00100130854354,0.00186735924858,0.000959021994957,0.00119454140863
3.65,0.000936011134558,0.000938290129898,0.00172964450503,0.000861886531629,0.00113151104623
3.7,0.000813028116853,0.000943102988356,0.00157125984672,0.000866272254798,0.000947250021073
3.75,0.000696294507136,0.000964080301963,0.00133482763238,0.000806559847161,0.000857929801305
3.8,0.000669903071981,0.000956273283722,0.000832248144912,0.000689603955829,0.000717960353074
3.85,0.000640825907757,0.000903602264819,0.000575146131322,0.000645777796721,0.000760123634635
3.9,0.000627246819915,0.000803274242672,0.000645782953344,0.000868282866343,0.000731275448636
3.95,0.000630579175268,0.000824895021878,0.000984675270979,0.000895604850242,0.000747328605403
4.0,0.000661756025992,0.000815984796169,0.00124004561235,0.000899845270544,0.000756862830285
4.05,0.000622741783642,0.000874222426382,0.00153968542873,0.000821478099335,0.000715698637259
4.1,0.000606174866884,0.000976327516931,0.00204747181677,0.000860999675853,0.000880148087685
4.15,0.000536270352432,0.00103148549329,0.00282824536874,0.00104324282302,0.000971830455885
4.2,0.000605444065803,0.00107277475846,0.00297408685384,0.00115299974832,0.000914332324201
4.25,0.000703570882568,0.00116991691818,0.0026184616516,0.00116156681686,0.000802975320092
4.3,0.000852243604554,0.00108675210605,0.00198580751487,0.00102027854145,0.000833093338574
4.35,0.00100893539278,0.00109696711288,0.00175075664701,0.000878992028524,0.000758544436579
4.4,0.00102888205273,0.00105690979337,0.00161888377301,0.000809779324787,0.000814748243774
4.45,0.000929238486261,0.000983154169894,0.00140631985773,0.00102922068251,0.00080714140237
4.5,0.000849712871946,0.00097670821415,0.00157144078878,0.0012104160673,0.000844048138967
4.55,0.000740116271826,0.00113017028658,0.00193607347107,0.00137048551001,0.000882081090769
4.6,0.000580124948869,0.00120473755598,0.00203502010819,0.00187372352589,0.00111007570032
4.65,0.000580357502293,0.00127470953015,0.00219120582797,0.00238403186051,0.00124898706275
4.7,0.00060815929182,0.0011840714832,0.00181109953914,0.00268714446004,0.00142114391526
4.75,0.000572837516581,0.00111291589502,0.00133288681666,0.00282739442654,0.00173897496865
4.8,0.000553535878554,0.00105482157742,0.00169484777383,0.0025488310529,0.00190525685445
4.85,0.000582124848892,0.00100274770016,0.0019975694778,0.00201452854544,0.0018237593477
4.9,0.000658122549073,0.000983388097265,0.00211324183972,0.00159721811165,0.00168158456938
4.95,0.0007037664368,0.000993201840877,0.00238002434338,0.00139066973052,0.00159341830464
5.0,0.000708451118239,0.00100128670902,0.00211475480904,0.0014238408692,0.00172757356614
5.05,0.000741656662343,0.00113254853314,0.00214489232761,0.00141553806887,0.00171261413384
5.1,0.000749890190083,0.00112020413395,0.00184495562596,0.00126847548386,0.00164421793718
5.15,0.000857667109063,0.00116721672777,0.00159849440438,0.00137271222251,0.00173105802534
5.2,0.000941062742084,0.00118544134303,0.00119724727415,0.00151094664947,0.00208242384078
5.25,0.000871911781023,0.00120152490543,0.00111257995978,0.00175295418741,0.00236073915503
5.3,0.000867794201267,0.00114483311552,0.00118690910147,0.0023081110853,0.00266285261189
5.35,0.000957495755779,0.00109125130911,0.00142304305407,0.00261945939255,0.00296538443741
5.4,0.000945345263462,0.00100831725531,0.0013869380348,0.00315829291343,0.00373420665969
5.45,0.000939143642755,0.00106946924294,0.00101480100955,0.00423188791005,0.00432930912265
5.5,0.000935992633865,0.00111581773887,0.00126155767456,0.00497580078649,0.0047385793785
5.55,0.00127440877837,0.00119471538021,0.00135235761478,0.00492404711069,0.00530969298648
5.6,0.00147005965354,0.00124161203805,0.00138491031352,0.0044801020412,0.00543548777812
5.65,0.00159932217212,0.00122505140747,0.00163138624976,0.00398124970573,0.00566858299957
5.7,0.00206957892927,0.00106318384094,0.00152004620098,0.00365884212717,0.0056443986166
5.75,0.00274150718259,0.00105332889026,0.00143962211994,0.00325222348336,0.00480862876842
5.8,0.00333865592693,0.00116073436094,0.00139062317293,0.00293606067584,0.00392271567156
5.85,0.00331875651934,0.00116088221498,0.00127306274942,0.00256584576939,0.00322205586239
5.9,0.00283992846812,0.00130322033336,0.00116662067848,0.00224263458975,0.00245238691654
5.95,0.00268965043831,0.00142796379586,0.00117492007858,0.00216967061134,0.00221852087194
6.0,0.00265517180502,0.00163448277843,0.0011376725078,0.00215574947116,0.00221789895378
6.05,0.00251729657407,0.0018465997601,0.00124679746386,0.00207440057169,0.00210957684872
6.1,0.00230537155412,0.00197655579051,0.00154896382126,0.00201831366967,0.00195597939324
6.15,0.00165852626025,0.00186963521838,0.00202684900227,0.00167394684251,0.00178330086963
6.2,0.00134989437762,0.00160512964661,0.00242298638176,0.001532044779,0.0016794691809
6.25,0.00127746555824,0.00140743189812,0.00255343406492,0.00137541252469,0.00167506039238
6.3,0.00107635913263,0.00135951656803,0.00251795208908,0.00140651552357,0.00182772905202
6.35,0.000970815490967,0.00141873627947,0.00234701603357,0.00124686281408,0.0017376416311
6.4,0.000840513664346,0.00135844678871,0.00173080574612,0.00112144625706,0.00170066403659
6.45,0.00072340622012,0.00129465914197,0.0013472241914,0.0011624258163,0.00148456719751
6.5,0.000692468158691,0.00137514634495,0.00110910336383,0.000969784607351,0.00138593469896
6.55,0.000867486781227,0.00143072118749,0.000864418302862,0.000958396424906,0.00158678895628
6.6,0.000917882883873,0.00149020538967,0.000845030785149,0.00088698490686,0.001763290286
6.65,0.00099836622196,0.00147493899229,0.000930552206812,0.000924190821351,0.00163862200703
6.7,0.00131746905971,0.00149703096837,0.00100613423425,0.00100457304074,0.00143866290878
6.75,0.00153000274505,0.00140687558912,0.00124916219417,0.00104525159703,0.00101746509012
6.8,0.00150217342015,0.00134865163185,0.00147716199396,0.000946936103445,0.000887538242245
6.85,0.00142281490953,0.00123401990637,0.00155557982521,0.000927096262287,0.000683023555609
6.9,0.00141637704043,0.00118719124333,0.00158222699414,0.000866539223759,0.000560622286715
6.95,0.00154920739214,0.00107892217408,0.00187009049327,0.00105732493146,0.00055554958893
7.0,0.00138779738153,0.00106409847196,0.00219524124648,0.00114302051075,0.000580924509054
7.05,0.0011030099647,0.00108883505681,0.00198695139337,0.00123009569219,0.000689272422129
7.1,0.0010177596169,0.00112895750845,0.00198046190054,0.00127304031929,0.000799166260229
7.15,0.000849923527514,0.0011762951387,0.00170465351453,0.00129966495373,0.000936272865723
7.2,0.000920681744817,0.00137624472051,0.0015446746637,0.00108211225361,0.00106106784212
7.25,0.00113018563232,0.00162825001792,0.00173484272067,0.00103485572582,0.00114076025993
7.3,0.00132716993494,0.00172045318063,0.0014366344401,0.000927834445726,0.00120016118091
7.35,0.00125371150421,0.00158878274794,0.00088962218111,0.000662149204188,0.00116784897095
7.4,0.0012041454569,0.00138347838761,0.000790168314095,0.000579095050349,0.00126114393281
7.45,0.00119646946112,0.00125936851761,0.00110402341529,0.000468167182142,0.00122793234904
7.5,0.0011359630764,0.0011179425944,0.00139948259177,0.000487382877179,0.00108710093956
7.55,0.00120267881989,0.000999081873674,0.0016498044249,0.000627546417613,0.00105271207073
7.6,0.00108747151053,0.00102601755314,0.00149076567346,0.000898223218323,0.00122100037947
7.65,0.000991821539122,0.00102571331784,0.00145261275466,0.0010821184767,0.00132741487669
7.7,0.00083516023506,0.000927097859052,0.00134154212936,0.00101114555351,0.00126674756886
7.75,0.000582617556875,0.000972183245051,0.00147562913118,0.00102810885432,0.00123908951081
7.8,0.000426536236028,0.000996234343823,0.00184464325254,0.000955348739652,0.00108615917881
7.85,0.00034411495959,0.000946489043414,0.00176385256491,0.000890210041302,0.00117055331125
7.9,0.000366639928586,0.000914744656698,0.00174956316902,0.000952894481126,0.00123681345146
7.95,0.000394856541144,0.000954611967272,0.00161544531756,0.000937275515836,0.0012488972459
